Trial_Number,Sampler,Objective_Value,datetime_start,datetime_complete,Duration,SVM_C,Classifier,Entropy_Delay,Denoiser,EMD_Threshold,Feature,HFD_Kmax,KNN_Metric,KNN_Neighbors,MLP_Learning_Rate,LR_C,MLP_Units,Entropy_Order,PCA_param,RF_MinSamplesSplit,RF_Estimators,SVM_Kernel,WPD_Threshold,WPD_Wavelet,Cache_Size,Classification_Time,SignalProcessing_Time,HPOptimization_Time,State,Random_Seed
54,GP,0.284357233,17:10.4,17:11.8,0 days 00:00:01.341717,,KNN,,EMD,1,STAT,,minkowski,10,,,,,0.5,,,,,,,,0.84,,PRUNED,1
55,GP,0.302249401,17:11.8,17:13.6,0 days 00:00:01.764328,,KNN,,EMD,0.6,STAT,,manhattan,17,,,,,0.5,,,,,,,,0.79,,PRUNED,1
56,GP,0.323221768,17:13.6,17:14.8,0 days 00:00:01.189430,,KNN,,EMD,0.4,STAT,,minkowski,1,,,,,0.5,,,,,,,,0.68,,PRUNED,1
57,GP,0.294723678,17:14.8,17:16.4,0 days 00:00:01.649753,,KNN,,EMD,0.85,STAT,,manhattan,20,,,,,0.5,,,,,,,,0.69,,PRUNED,1
58,GP,0.341765642,17:16.4,17:18.1,0 days 00:00:01.670728,,KNN,,EMD,0.4,STAT,,euclidean,13,,,,,0.5,,,,,,,,0.73,,PRUNED,1
59,GP,0.298776247,17:18.1,17:19.7,0 days 00:00:01.574002,,KNN,,EMD,0.15,STAT,,euclidean,10,,,,,0.5,,,,,,,,0.7,,PRUNED,1
60,GP,0.30044351,17:19.7,17:20.8,0 days 00:00:01.062926,,KNN,,EMD,0.25,STAT,,minkowski,1,,,,,0.5,,,,,,,,0.58,,PRUNED,1
61,GP,0.280361294,17:20.8,17:22.4,0 days 00:00:01.581831,,KNN,,EMD,0.15,STAT,,manhattan,7,,,,,0.5,,,,,,,,0.58,,PRUNED,1
62,GP,0.312665091,17:22.4,17:23.7,0 days 00:00:01.277789,,KNN,,EMD,0.15,STAT,,minkowski,7,,,,,0.5,,,,,,,,0.72,,PRUNED,1
63,GP,0.251584562,17:23.7,17:25.3,0 days 00:00:01.623217,,KNN,,EMD,0.7,STAT,,manhattan,1,,,,,0.5,,,,,,,,0.62,,PRUNED,1
64,GP,0.275414596,17:25.3,17:26.8,0 days 00:00:01.466843,,KNN,,EMD,0.05,STAT,,manhattan,14,,,,,0.5,,,,,,,,0.6,,PRUNED,1
65,GP,0.35051727,17:26.8,17:28.4,0 days 00:00:01.571223,,KNN,,EMD,0.7,STAT,,euclidean,10,,,,,0.5,,,,,,,,0.66,,PRUNED,1
66,GP,0.334845021,17:28.4,17:29.6,0 days 00:00:01.187389,,KNN,,EMD,0.4,STAT,,minkowski,12,,,,,0.5,,,,,,,,0.68,,PRUNED,1
67,GP,0.307671662,17:29.6,17:31.3,0 days 00:00:01.739140,,KNN,,EMD,0.8,STAT,,manhattan,18,,,,,0.5,,,,,,,,0.8,,PRUNED,1
68,GP,0.330935688,17:31.3,17:32.9,0 days 00:00:01.539172,,KNN,,EMD,0.8,STAT,,euclidean,9,,,,,0.5,,,,,,,,0.59,,PRUNED,1
69,GP,0.302072238,17:32.9,17:34.6,0 days 00:00:01.724503,,KNN,,EMD,0.25,STAT,,manhattan,7,,,,,0.5,,,,,,,,0.79,,PRUNED,1
70,GP,0.245117462,17:34.6,17:36.1,0 days 00:00:01.501929,,KNN,,EMD,0.15,STAT,,manhattan,4,,,,,0.5,,,,,,,,0.58,,PRUNED,1
71,GP,0.334504554,17:36.1,17:37.7,0 days 00:00:01.601432,,KNN,,EMD,0.25,STAT,,euclidean,14,,,,,0.5,,,,,,,,0.72,,PRUNED,1
72,GP,0.324117455,17:37.7,17:39.2,0 days 00:00:01.507028,,KNN,,EMD,0.85,STAT,,euclidean,19,,,,,0.5,,,,,,,,0.59,,PRUNED,1
73,GP,0.307666249,17:39.3,17:40.8,0 days 00:00:01.564131,,KNN,,EMD,0.15,STAT,,euclidean,9,,,,,0.5,,,,,,,,0.7,,PRUNED,1
74,GP,0.318112744,17:40.8,17:41.9,0 days 00:00:01.109006,,KNN,,EMD,0.45,STAT,,minkowski,20,,,,,0.5,,,,,,,,0.58,,PRUNED,1
75,GP,0.331305617,17:42.0,17:43.5,0 days 00:00:01.517266,,KNN,,EMD,0.8,STAT,,euclidean,3,,,,,0.5,,,,,,,,0.6,,PRUNED,1
76,GP,0.310309607,17:43.5,17:45.1,0 days 00:00:01.599155,,KNN,,EMD,0.6,STAT,,manhattan,5,,,,,0.5,,,,,,,,0.66,,PRUNED,1
77,GP,0.311087725,17:45.1,17:46.8,0 days 00:00:01.708081,,KNN,,EMD,0.8,STAT,,manhattan,6,,,,,0.5,,,,,,,,0.72,,PRUNED,1
78,GP,0.324682186,17:46.8,17:48.5,0 days 00:00:01.697587,,KNN,,EMD,0.35,STAT,,euclidean,2,,,,,0.5,,,,,,,,0.8,,PRUNED,1
79,GP,0.321700281,17:48.5,17:50.3,0 days 00:00:01.717829,,KNN,,EMD,0.5,STAT,,euclidean,2,,,,,0.5,,,,,,,,0.87,,PRUNED,1
80,GP,0.336000694,17:50.3,19:10.7,0 days 00:01:20.414945,,KNN,,EMD,0.3,STAT,,minkowski,3,,,,,0.5,,,,,,,,79.93,,PRUNED,1
81,GP,0.26403515,19:10.7,19:12.2,0 days 00:00:01.502025,,KNN,,EMD,1,STAT,,manhattan,8,,,,,0.5,,,,,,,,0.59,,PRUNED,1
82,GP,0.306347764,19:12.2,19:13.3,0 days 00:00:01.133128,,KNN,,EMD,0.2,STAT,,minkowski,4,,,,,0.5,,,,,,,,0.67,,PRUNED,1
83,GP,0.331352486,19:13.4,19:15.1,0 days 00:00:01.706630,,KNN,,EMD,0.25,STAT,,euclidean,11,,,,,0.5,,,,,,,,0.71,,PRUNED,1
84,GP,0.314955373,19:15.1,19:16.2,0 days 00:00:01.169084,,KNN,,EMD,0.05,STAT,,minkowski,16,,,,,0.5,,,,,,,,0.62,,PRUNED,1
85,GP,0.305704347,19:16.3,19:17.5,0 days 00:00:01.239865,,KNN,,EMD,0.75,STAT,,minkowski,18,,,,,0.5,,,,,,,,0.71,,PRUNED,1
86,GP,0.319443351,19:17.5,19:18.9,0 days 00:00:01.383290,,KNN,,EMD,0.9,STAT,,minkowski,20,,,,,0.5,,,,,,,,0.7,,PRUNED,1
87,GP,0.334105585,19:18.9,19:20.1,0 days 00:00:01.214980,,KNN,,EMD,0.4,STAT,,minkowski,15,,,,,0.5,,,,,,,,0.61,,PRUNED,1
88,GP,0.339048901,19:20.1,19:21.7,0 days 00:00:01.561626,,KNN,,EMD,0.7,STAT,,euclidean,16,,,,,0.5,,,,,,,,0.61,,PRUNED,1
89,GP,0.23123148,19:21.7,19:23.3,0 days 00:00:01.590947,,KNN,,EMD,0.15,STAT,,manhattan,1,,,,,0.5,,,,,,,,0.62,,PRUNED,1
90,GP,0.3260803,19:23.3,19:25.1,0 days 00:00:01.786223,,KNN,,EMD,0.3,STAT,,manhattan,5,,,,,0.5,,,,,,,,0.81,,PRUNED,1
91,GP,0.310217659,19:25.1,19:26.9,0 days 00:00:01.787136,,KNN,,EMD,0.5,STAT,,manhattan,3,,,,,0.5,,,,,,,,0.78,,PRUNED,1
92,GP,0.337827166,19:26.9,19:28.8,0 days 00:00:01.876663,,KNN,,EMD,0.7,STAT,,euclidean,9,,,,,0.5,,,,,,,,0.93,,PRUNED,1
93,GP,0.307466968,19:28.8,19:30.1,0 days 00:00:01.267665,,KNN,,EMD,0.9,STAT,,minkowski,5,,,,,0.5,,,,,,,,0.72,,PRUNED,1
94,GP,0.307666249,19:30.1,19:31.6,0 days 00:00:01.495072,,KNN,,EMD,0.15,STAT,,euclidean,9,,,,,0.5,,,,,,,,0.6,,PRUNED,1
95,GP,0.344896542,19:31.6,19:33.2,0 days 00:00:01.578691,,KNN,,EMD,0.55,STAT,,euclidean,9,,,,,0.5,,,,,,,,0.7,,PRUNED,1
96,GP,0.283681052,19:33.2,19:34.7,0 days 00:00:01.557165,,KNN,,EMD,0.95,STAT,,euclidean,10,,,,,0.5,,,,,,,,0.67,,PRUNED,1
97,GP,0.313859344,19:34.8,19:36.4,0 days 00:00:01.616752,,KNN,,EMD,0.75,STAT,,manhattan,11,,,,,0.5,,,,,,,,0.61,,PRUNED,1
98,GP,0.308273776,19:36.4,19:38.0,0 days 00:00:01.623171,,KNN,,EMD,0.05,STAT,,euclidean,11,,,,,0.5,,,,,,,,0.73,,PRUNED,1
99,GP,0.3162876,19:38.0,19:39.2,0 days 00:00:01.179336,,KNN,,EMD,0.05,STAT,,minkowski,20,,,,,0.5,,,,,,,,0.63,,PRUNED,1
100,GP,0.326207821,19:39.2,19:40.8,0 days 00:00:01.569800,,KNN,,EMD,0.85,STAT,,euclidean,17,,,,,0.5,,,,,,,,0.65,,PRUNED,1
101,GP,0.303441369,19:40.8,19:42.6,0 days 00:00:01.782676,,KNN,,EMD,0.5,STAT,,manhattan,10,,,,,0.5,,,,,,,,0.78,,PRUNED,1
102,GP,0.310287951,19:42.6,19:44.2,0 days 00:00:01.571782,,KNN,,EMD,0.55,STAT,,manhattan,18,,,,,0.5,,,,,,,,0.66,,PRUNED,1
103,GP,0.296403458,19:44.2,19:45.9,0 days 00:00:01.711148,,KNN,,EMD,0.15,STAT,,euclidean,4,,,,,0.5,,,,,,,,0.84,,PRUNED,1
104,GP,0.310525091,19:45.9,19:47.0,0 days 00:00:01.124268,,KNN,,EMD,0.55,STAT,,minkowski,1,,,,,0.5,,,,,,,,0.66,,PRUNED,1
105,GP,0.292326185,19:47.0,19:48.9,0 days 00:00:01.860334,,KNN,,EMD,0.65,STAT,,manhattan,16,,,,,0.5,,,,,,,,0.84,,PRUNED,1
106,GP,0.300853636,19:48.9,19:50.1,0 days 00:00:01.172623,,KNN,,EMD,0.25,STAT,,minkowski,4,,,,,0.5,,,,,,,,0.7,,PRUNED,1
107,GP,0.328677554,19:50.1,19:51.3,0 days 00:00:01.190475,,KNN,,EMD,0.65,STAT,,minkowski,9,,,,,0.5,,,,,,,,0.67,,PRUNED,1
108,GP,0.338943883,19:51.3,19:53.1,0 days 00:00:01.781816,,KNN,,EMD,0.8,STAT,,euclidean,8,,,,,0.5,,,,,,,,0.78,,PRUNED,1
109,GP,0.353347836,19:53.1,19:54.2,0 days 00:00:01.086295,,KNN,,EMD,0.3,STAT,,minkowski,9,,,,,0.5,,,,,,,,0.6,,PRUNED,1
110,GP,0.292921679,19:54.2,19:55.8,0 days 00:00:01.630279,,KNN,,EMD,0.9,STAT,,manhattan,17,,,,,0.5,,,,,,,,0.58,,PRUNED,1
111,GP,0.32510221,19:55.8,19:57.2,0 days 00:00:01.366353,,KNN,,EMD,0.45,STAT,,minkowski,18,,,,,0.5,,,,,,,,0.82,,PRUNED,1
112,GP,0.335591625,19:57.2,19:58.4,0 days 00:00:01.157131,,KNN,,EMD,0.25,STAT,,minkowski,19,,,,,0.5,,,,,,,,0.6,,PRUNED,1
113,GP,0.282406274,19:58.4,20:00.0,0 days 00:00:01.614762,,KNN,,EMD,0.8,STAT,,manhattan,1,,,,,0.5,,,,,,,,0.62,,PRUNED,1
114,GP,0.328526793,20:00.0,20:01.3,0 days 00:00:01.241997,,KNN,,EMD,0.7,STAT,,minkowski,4,,,,,0.5,,,,,,,,0.67,,PRUNED,1
115,GP,0.312870247,20:01.3,20:02.9,0 days 00:00:01.605823,,KNN,,EMD,0.45,STAT,,manhattan,14,,,,,0.5,,,,,,,,0.65,,PRUNED,1
116,GP,0.32822428,20:02.9,20:04.0,0 days 00:00:01.145611,,KNN,,EMD,0.75,STAT,,minkowski,8,,,,,0.5,,,,,,,,0.6,,PRUNED,1
117,GP,0.335531453,20:04.0,20:05.5,0 days 00:00:01.485044,,KNN,,EMD,0.55,STAT,,euclidean,13,,,,,0.5,,,,,,,,0.6,,PRUNED,1
118,GP,0.301646953,20:05.5,20:07.2,0 days 00:00:01.642295,,KNN,,EMD,0.5,STAT,,manhattan,18,,,,,0.5,,,,,,,,0.73,,PRUNED,1
119,GP,0.315191514,20:07.2,20:08.3,0 days 00:00:01.056888,,KNN,,EMD,0.85,STAT,,minkowski,4,,,,,0.5,,,,,,,,0.57,,PRUNED,1
120,GP,0.353347836,20:08.3,20:09.9,0 days 00:00:01.651199,,KNN,,EMD,0.3,STAT,,euclidean,9,,,,,0.5,,,,,,,,0.73,,PRUNED,1
121,GP,0.316933017,20:09.9,20:11.6,0 days 00:00:01.662326,,KNN,,EMD,0.5,STAT,,euclidean,18,,,,,0.5,,,,,,,,0.63,,PRUNED,1
122,GP,0.313686277,20:11.6,20:13.3,0 days 00:00:01.656793,,KNN,,EMD,0.65,STAT,,euclidean,20,,,,,0.5,,,,,,,,0.72,,PRUNED,1
123,GP,0.329337123,20:13.3,20:14.4,0 days 00:00:01.085540,,KNN,,EMD,0.85,STAT,,minkowski,12,,,,,0.5,,,,,,,,0.57,,PRUNED,1
124,GP,0.27615623,20:14.4,20:16.0,0 days 00:00:01.652043,,KNN,,EMD,1,STAT,,manhattan,16,,,,,0.5,,,,,,,,0.66,,PRUNED,1
125,GP,0.265217953,20:16.0,20:18.0,0 days 00:00:01.992123,,KNN,,EMD,0.65,STAT,,manhattan,2,,,,,0.5,,,,,,,,0.95,,PRUNED,1
126,GP,0.313636114,20:18.0,20:19.2,0 days 00:00:01.134714,,KNN,,EMD,0.7,STAT,,minkowski,1,,,,,0.5,,,,,,,,0.62,,PRUNED,1
127,GP,0.310381591,20:19.2,20:20.9,0 days 00:00:01.669666,,KNN,,EMD,0.8,STAT,,manhattan,8,,,,,0.5,,,,,,,,0.67,,PRUNED,1
128,GP,0.34932094,20:20.9,20:22.1,0 days 00:00:01.186561,,KNN,,EMD,0.4,STAT,,minkowski,10,,,,,0.5,,,,,,,,0.67,,PRUNED,1
129,GP,0.274731953,20:22.1,20:23.2,0 days 00:00:01.094398,,KNN,,EMD,1,STAT,,minkowski,5,,,,,0.5,,,,,,,,0.61,,PRUNED,1
130,GP,0.346538431,20:23.2,20:24.3,0 days 00:00:01.153107,,KNN,,EMD,0.4,STAT,,minkowski,8,,,,,0.5,,,,,,,,0.63,,PRUNED,1
131,GP,0.325875397,20:24.4,20:25.5,0 days 00:00:01.105708,,KNN,,EMD,0.6,STAT,,minkowski,5,,,,,0.5,,,,,,,,0.61,,PRUNED,1
132,GP,0.300537655,20:25.5,20:26.9,0 days 00:00:01.452236,,KNN,,EMD,0.05,STAT,,euclidean,8,,,,,0.5,,,,,,,,0.57,,PRUNED,1
133,GP,0.325129265,20:26.9,20:28.1,0 days 00:00:01.119054,,KNN,,EMD,0.9,STAT,,minkowski,12,,,,,0.5,,,,,,,,0.59,,PRUNED,1
134,GP,0.317093174,20:28.1,20:29.7,0 days 00:00:01.594816,,KNN,,EMD,0.55,STAT,,manhattan,10,,,,,0.5,,,,,,,,0.68,,PRUNED,1
135,GP,0.341600291,20:29.7,20:30.9,0 days 00:00:01.173858,,KNN,,EMD,0.5,STAT,,minkowski,4,,,,,0.5,,,,,,,,0.65,,PRUNED,1
136,GP,0.353347836,20:30.9,20:32.4,0 days 00:00:01.574990,,KNN,,EMD,0.3,STAT,,euclidean,9,,,,,0.5,,,,,,,,0.63,,PRUNED,1
137,GP,0.30138211,20:32.5,20:34.2,0 days 00:00:01.771177,,KNN,,EMD,0.55,STAT,,euclidean,2,,,,,0.5,,,,,,,,0.9,,PRUNED,1
138,GP,0.306964165,20:34.2,20:35.8,0 days 00:00:01.530613,,KNN,,EMD,0.8,STAT,,manhattan,20,,,,,0.5,,,,,,,,0.61,,PRUNED,1
139,GP,0.304231151,20:35.8,20:37.0,0 days 00:00:01.238237,,KNN,,EMD,0.2,STAT,,minkowski,3,,,,,0.5,,,,,,,,0.65,,PRUNED,1
140,GP,0.32741496,20:37.0,20:38.5,0 days 00:00:01.511395,,KNN,,EMD,0.4,STAT,,euclidean,16,,,,,0.5,,,,,,,,0.59,,PRUNED,1
141,GP,0.300537655,20:38.6,20:40.1,0 days 00:00:01.541700,,KNN,,EMD,0.05,STAT,,euclidean,8,,,,,0.5,,,,,,,,0.7,,PRUNED,1
142,GP,0.328565389,20:40.1,20:41.6,0 days 00:00:01.480678,,KNN,,EMD,0.6,STAT,,euclidean,3,,,,,0.5,,,,,,,,0.61,,PRUNED,1
143,GP,0.3162876,20:41.6,20:43.0,0 days 00:00:01.354750,,KNN,,EMD,0.05,STAT,,minkowski,20,,,,,0.5,,,,,,,,0.76,,PRUNED,1
144,GP,0.321700281,20:43.0,20:44.4,0 days 00:00:01.433273,,KNN,,EMD,0.5,STAT,,minkowski,2,,,,,0.5,,,,,,,,0.94,,PRUNED,1
145,GP,0.351414776,20:44.4,20:46.1,0 days 00:00:01.675111,,KNN,,EMD,0.3,STAT,,euclidean,11,,,,,0.5,,,,,,,,0.73,,PRUNED,1
146,GP,0.30099686,20:46.1,20:47.8,0 days 00:00:01.639688,,KNN,,EMD,0.7,STAT,,manhattan,6,,,,,0.5,,,,,,,,0.64,,PRUNED,1
147,GP,0.316128049,20:47.8,20:49.3,0 days 00:00:01.506176,,KNN,,EMD,0.4,STAT,,manhattan,3,,,,,0.5,,,,,,,,0.58,,PRUNED,1
148,GP,0.289507131,20:49.3,20:50.4,0 days 00:00:01.162659,,KNN,,EMD,1,STAT,,minkowski,12,,,,,0.5,,,,,,,,0.6,,PRUNED,1
149,GP,0.302249401,20:50.5,20:52.2,0 days 00:00:01.716710,,KNN,,EMD,0.6,STAT,,manhattan,17,,,,,0.5,,,,,,,,0.71,,PRUNED,1
150,GP,0.306964165,20:52.2,20:53.8,0 days 00:00:01.569891,,KNN,,EMD,0.8,STAT,,manhattan,20,,,,,0.5,,,,,,,,0.57,,PRUNED,1
151,GP,0.353236871,20:53.8,20:55.5,0 days 00:00:01.692951,,KNN,,EMD,0.5,STAT,,euclidean,7,,,,,0.5,,,,,,,,0.74,,PRUNED,1
152,GP,0.295582987,20:55.5,20:57.2,0 days 00:00:01.720964,,KNN,,EMD,0.7,STAT,,manhattan,5,,,,,0.5,,,,,,,,0.76,,PRUNED,1
153,GP,0.275414596,20:57.2,20:58.6,0 days 00:00:01.401593,,KNN,,EMD,0.05,STAT,,manhattan,14,,,,,0.5,,,,,,,,0.56,,PRUNED,1
154,GP,0.283052037,20:58.6,21:00.3,0 days 00:00:01.675858,,KNN,,EMD,0.65,STAT,,manhattan,3,,,,,0.5,,,,,,,,0.66,,PRUNED,1
155,GP,0.329803588,21:00.3,21:01.5,0 days 00:00:01.213973,,KNN,,EMD,0.5,STAT,,minkowski,11,,,,,0.5,,,,,,,,0.67,,PRUNED,1
156,GP,0.234156034,21:01.5,21:03.0,0 days 00:00:01.437529,,KNN,,EMD,1,STAT,,euclidean,1,,,,,0.5,,,,,,,,0.65,,PRUNED,1
157,GP,0.274420715,21:03.0,21:04.1,0 days 00:00:01.059818,,KNN,,EMD,0.9,STAT,,minkowski,2,,,,,0.5,,,,,,,,0.61,,PRUNED,1
158,GP,0.290440793,21:04.1,21:05.1,0 days 00:00:01.067210,,KNN,,EMD,0.85,STAT,,minkowski,2,,,,,0.5,,,,,,,,0.61,,PRUNED,1
159,GP,0.233651887,21:05.1,21:06.3,0 days 00:00:01.143285,,KNN,,EMD,0.95,STAT,,minkowski,1,,,,,0.5,,,,,,,,0.7,,PRUNED,1
160,GP,0.339414936,21:06.3,21:07.9,0 days 00:00:01.572093,,KNN,,EMD,0.45,STAT,,euclidean,13,,,,,0.5,,,,,,,,0.6,,PRUNED,1
161,GP,0.307466968,21:07.9,21:09.4,0 days 00:00:01.509986,,KNN,,EMD,0.9,STAT,,euclidean,5,,,,,0.5,,,,,,,,0.62,,PRUNED,1
162,GP,0.302257034,21:09.4,21:11.1,0 days 00:00:01.710519,,KNN,,EMD,0.65,STAT,,manhattan,15,,,,,0.5,,,,,,,,0.79,,PRUNED,1
163,GP,0.31774034,21:11.1,21:12.3,0 days 00:00:01.144694,,KNN,,EMD,0.65,STAT,,minkowski,17,,,,,0.5,,,,,,,,0.62,,PRUNED,1
164,GP,0.334885279,21:12.3,21:13.7,0 days 00:00:01.369608,,KNN,,EMD,0.45,STAT,,minkowski,11,,,,,0.5,,,,,,,,0.8,,PRUNED,1
165,GP,0.274420715,21:13.7,21:15.3,0 days 00:00:01.646215,,KNN,,EMD,0.9,STAT,,euclidean,2,,,,,0.5,,,,,,,,0.74,,PRUNED,1
166,GP,0.310521366,21:15.3,21:16.7,0 days 00:00:01.365094,,KNN,,EMD,0.9,STAT,,minkowski,10,,,,,0.5,,,,,,,,0.85,,PRUNED,1
167,GP,0.314536717,21:16.7,21:18.3,0 days 00:00:01.564192,,KNN,,EMD,0.25,STAT,,euclidean,6,,,,,0.5,,,,,,,,0.64,,PRUNED,1
168,GP,0.329337123,21:18.3,21:20.0,0 days 00:00:01.745732,,KNN,,EMD,0.85,STAT,,euclidean,12,,,,,0.5,,,,,,,,0.83,,PRUNED,1
169,GP,0.327696197,21:20.0,21:21.7,0 days 00:00:01.625885,,KNN,,EMD,0.6,STAT,,euclidean,13,,,,,0.5,,,,,,,,0.73,,PRUNED,1
170,GP,0.335531453,21:21.7,21:22.9,0 days 00:00:01.165012,,KNN,,EMD,0.55,STAT,,minkowski,13,,,,,0.5,,,,,,,,0.61,,PRUNED,1
171,GP,0.256040226,21:22.9,21:24.5,0 days 00:00:01.611580,,KNN,,EMD,0.95,STAT,,euclidean,4,,,,,0.5,,,,,,,,0.73,,PRUNED,1
172,GP,0.325129265,21:24.5,21:26.1,0 days 00:00:01.624097,,KNN,,EMD,0.9,STAT,,euclidean,12,,,,,0.5,,,,,,,,0.71,,PRUNED,1
173,GP,0.280361294,21:26.1,21:27.6,0 days 00:00:01.515317,,KNN,,EMD,0.15,STAT,,manhattan,7,,,,,0.5,,,,,,,,0.63,,PRUNED,1
174,GP,0.306555613,21:27.7,21:28.8,0 days 00:00:01.152843,,KNN,,EMD,0.05,STAT,,minkowski,12,,,,,0.5,,,,,,,,0.64,,PRUNED,1
175,GP,0.328942271,21:28.8,21:30.5,0 days 00:00:01.683340,,KNN,,EMD,0.3,STAT,,manhattan,7,,,,,0.5,,,,,,,,0.7,,PRUNED,1
176,GP,0.342573467,21:30.5,21:31.7,0 days 00:00:01.213067,,KNN,,EMD,0.3,STAT,,minkowski,19,,,,,0.5,,,,,,,,0.67,,PRUNED,1
177,GP,0.339795068,21:31.7,21:33.0,0 days 00:00:01.300161,,KNN,,EMD,0.7,STAT,,minkowski,7,,,,,0.5,,,,,,,,0.7,,PRUNED,1
178,GP,0.301570688,21:33.1,21:34.6,0 days 00:00:01.545509,,KNN,,EMD,0.8,STAT,,euclidean,2,,,,,0.5,,,,,,,,0.67,,PRUNED,1
179,GP,0.327621365,21:34.6,21:35.7,0 days 00:00:01.088060,,KNN,,EMD,0.45,STAT,,minkowski,2,,,,,0.5,,,,,,,,0.62,,PRUNED,1
180,GP,0.299532672,21:35.7,21:37.2,0 days 00:00:01.504659,,KNN,,EMD,0.2,STAT,,manhattan,15,,,,,0.5,,,,,,,,0.68,,PRUNED,1
181,GP,0.301815072,21:37.2,21:38.9,0 days 00:00:01.627345,,KNN,,EMD,0.2,STAT,,manhattan,16,,,,,0.5,,,,,,,,0.63,,PRUNED,1
182,GP,0.310381591,21:38.9,21:40.4,0 days 00:00:01.520908,,KNN,,EMD,0.8,STAT,,manhattan,8,,,,,0.5,,,,,,,,0.59,,PRUNED,1
183,GP,0.324228988,21:40.4,21:41.8,0 days 00:00:01.407912,,KNN,,EMD,0.2,STAT,,minkowski,9,,,,,0.5,,,,,,,,0.92,,PRUNED,1
184,GP,0.284827207,21:41.8,21:43.4,0 days 00:00:01.563505,,KNN,,EMD,0.1,STAT,,manhattan,17,,,,,0.5,,,,,,,,0.67,,PRUNED,1
185,GP,0.32931889,21:43.4,21:45.1,0 days 00:00:01.694012,,KNN,,EMD,0.75,STAT,,euclidean,5,,,,,0.5,,,,,,,,0.81,,PRUNED,1
186,GP,0.286639046,21:45.1,21:46.8,0 days 00:00:01.730681,,KNN,,EMD,0.9,STAT,,manhattan,15,,,,,0.5,,,,,,,,0.88,,PRUNED,1
187,GP,0.320918834,21:46.9,21:48.6,0 days 00:00:01.735140,,KNN,,EMD,0.9,STAT,,euclidean,14,,,,,0.5,,,,,,,,0.78,,PRUNED,1
188,GP,0.303510959,21:48.6,21:50.4,0 days 00:00:01.749638,,KNN,,EMD,0.7,STAT,,manhattan,7,,,,,0.5,,,,,,,,0.74,,PRUNED,1
189,GP,0.305505371,21:50.4,21:52.0,0 days 00:00:01.608920,,KNN,,EMD,0.85,STAT,,manhattan,18,,,,,0.5,,,,,,,,0.63,,PRUNED,1
190,GP,0.326803395,21:52.0,21:53.3,0 days 00:00:01.350676,,KNN,,EMD,0.85,STAT,,minkowski,14,,,,,0.5,,,,,,,,0.82,,PRUNED,1
191,GP,0.302300763,21:53.4,21:54.8,0 days 00:00:01.462636,,KNN,,EMD,0.2,STAT,,manhattan,17,,,,,0.5,,,,,,,,0.57,,PRUNED,1
192,GP,0.266480849,21:54.8,21:56.5,0 days 00:00:01.669087,,KNN,,EMD,1,STAT,,manhattan,9,,,,,0.5,,,,,,,,0.72,,PRUNED,1
193,GP,0.314919898,21:56.5,21:57.6,0 days 00:00:01.126843,,KNN,,EMD,0.15,STAT,,minkowski,11,,,,,0.5,,,,,,,,0.65,,PRUNED,1
194,GP,0.27859032,21:57.6,21:59.2,0 days 00:00:01.501184,,KNN,,EMD,0.15,STAT,,manhattan,13,,,,,0.5,,,,,,,,0.6,,PRUNED,1
195,GP,0.35050683,21:59.2,22:00.2,0 days 00:00:01.080743,,KNN,,EMD,0.5,STAT,,minkowski,8,,,,,0.5,,,,,,,,0.59,,PRUNED,1
196,GP,0.297614958,22:00.3,22:02.0,0 days 00:00:01.705744,,KNN,,EMD,0.85,STAT,,manhattan,9,,,,,0.5,,,,,,,,0.69,,PRUNED,1
197,GP,0.296403458,22:02.0,22:03.3,0 days 00:00:01.375306,,KNN,,EMD,0.15,STAT,,minkowski,4,,,,,0.5,,,,,,,,0.9,,PRUNED,1
198,GP,0.283430682,22:03.4,22:05.1,0 days 00:00:01.749319,,KNN,,EMD,0.05,STAT,,euclidean,4,,,,,0.5,,,,,,,,0.86,,PRUNED,1
199,GP,0.307466968,22:05.1,22:06.2,0 days 00:00:01.108908,,KNN,,EMD,0.9,STAT,,minkowski,5,,,,,0.5,,,,,,,,0.59,,PRUNED,1
0,GP,0.17173,38:31.1,38:38.6,0 days 00:00:07.548562,,MLP,5,WPD,,ENT,,,,0.002327068,,2,2,0.6,,,,0.65,sym9,105643.22,6.88,0.41,0.051006346,COMPLETE,42
1,GP,0.11766,38:38.6,38:43.1,0 days 00:00:04.457745,,MLP,2,NONE,,ENT,,,,0.023359635,,1,5,0.65,,,,,,105597.29,3.94,0.27,0.042848129,COMPLETE,42
2,GP,0.47125,38:43.1,39:57.6,0 days 00:01:14.442845,4.067908494,SVM,,NONE,,COV,,,,,,,,0.8,,,rbf,,,105597.29,72.96,1.1,0.033753881,COMPLETE,42
3,GP,0.24282,39:57.6,40:09.2,0 days 00:00:11.574554,,RF,,WPD,,STAT,,,,,,,,0.5,710,252,,0.15,sym9,105597.29,10.7,0.63,0.042414446,COMPLETE,42
4,GP,0.62181,40:09.2,40:11.2,0 days 00:00:02.034516,,KNN,,EMD,0.05,FRAC,6,manhattan,16,,,,,0.8,,,,,,105597.29,1.37,0.43,0.044512768,COMPLETE,42
5,GP,0.41739,40:11.2,40:46.8,0 days 00:00:35.541780,,LR,,WPD,,COV,,,,,0.633440416,,,0.9,,,,0.55,db4,105997.38,0.91,34.14,0.043248196,COMPLETE,42
