Trial_Number,Sampler,Objective_Value,datetime_start,datetime_complete,Duration,SVM_C,Classifier,Entropy_Delay,Denoiser,EMD_Threshold,Feature,HFD_Kmax,KNN_Metric,KNN_Neighbors,MLP_Learning_Rate,LR_C,MLP_Units,Entropy_Order,PCA_param,RF_MinSamplesSplit,RF_Estimators,SVM_Kernel,WPD_Threshold,WPD_Wavelet,Cache_Size,Classification_Time,SignalProcessing_Time,HPOptimization_Time,State,Random_Seed
194,TPE,0.96811,23:03.3,23:08.6,0 days 00:00:05.270773,,KNN,,WPD,,WAVE,,euclidean,1,,,,,0.9,,,,0.6,sym9,108953,3.63,1.44,0.077475109,COMPLETE,42
195,TPE,0.9702,23:08.6,28:04.5,0 days 00:04:55.884156,,KNN,,WPD,,WAVE,,euclidean,1,,,,,0.9,,,,0.65,sym9,109271.43,3.46,292.22,0.072686234,COMPLETE,42
196,TPE,0.9706,28:04.5,33:07.2,0 days 00:05:02.751853,,KNN,,WPD,,WAVE,,euclidean,1,,,,,0.9,,,,0.65,db4,109260.42,3.36,299.19,0.073572912,COMPLETE,42
197,TPE,0.921647443,33:07.3,33:10.1,0 days 00:00:02.832196,,KNN,,WPD,,WAVE,,euclidean,2,,,,,0.85,,,,0.65,sym9,,,1.42,,PRUNED,42
198,TPE,0.96832,33:10.1,39:14.8,0 days 00:06:04.741312,,KNN,,WPD,,WAVE,,euclidean,1,,,,,0.9,,,,0.6,db4,110094.59,3.7,360.82,0.072167196,COMPLETE,42
199,TPE,0.519468828,39:14.9,39:26.2,0 days 00:00:11.339616,,RF,,WPD,,WAVE,,,,,,,,0.9,710,302,,0.6,db4,,,1.48,,PRUNED,42
0,GP,0.2715,03:55.7,03:59.2,0 days 00:00:03.487974,,KNN,2,WPD,,ENT,,minkowski,2,,,,7,1,,,,0.5,coif1,108970.74,2.72,0.54,0.062878885,COMPLETE,0
1,GP,0.30608,03:59.2,04:26.1,0 days 00:00:26.917268,,RF,,NONE,,FRAC,19,,,,,,,1,310,212,,,,108911.13,26.27,0.45,0.045727987,COMPLETE,0
2,GP,0.22983,04:26.1,04:58.2,0 days 00:00:32.042396,,RF,,EMD,0.5,STAT,,,,,,,,0.55,210,202,,,,109726.55,23.31,8.54,0.042411823,COMPLETE,0
3,GP,0.15094,04:58.2,05:26.2,0 days 00:00:28.029337,,MLP,2,EMD,0.05,ENT,,,,0.030097274,,33,3,1,,,,,,108922.84,27.3,0.53,0.053627758,COMPLETE,0
4,GP,0.08249,05:26.2,05:35.1,0 days 00:00:08.937965,,MLP,,NONE,,WAVE,,,,0.027080358,,1,,0.85,,,,,,108922.84,7.37,1.4,0.031768808,COMPLETE,0
5,GP,0.29957,05:35.2,06:22.3,0 days 00:00:47.175411,0.001304392,SVM,,NONE,,COV,,,,,,,,0.8,,,linear,,,108922.84,44.02,2.88,0.032150278,COMPLETE,0
6,GP,0.155406541,06:22.4,06:24.0,0 days 00:00:01.617953,,RF,,NONE,,FRAC,27,,,,,,,0.8,310,2,,,,,,0.48,,PRUNED,0
7,GP,0.073129368,06:24.0,06:30.8,0 days 00:00:06.780135,,MLP,,WPD,,FRAC,7,,,0.040962644,,242,,0.7,,,,1,coif1,,,0.61,,PRUNED,0
8,GP,0.3259,06:30.8,06:44.8,0 days 00:00:14.028954,,LR,,EMD,0.05,COV,,,,,0.855817762,,,1,,,,,,108922.84,11.98,1.65,0.030991325,COMPLETE,0
9,GP,0.206613124,06:44.8,06:49.6,0 days 00:00:04.824632,,RF,5,WPD,,ENT,,,,,,,7,0.55,610,192,,0.6,sym9,,,0.7,,PRUNED,0
10,GP,0.037419798,06:49.7,06:57.9,0 days 00:00:08.199626,,MLP,,EMD,0.7,STAT,,,,0.001363011,,1,,0.55,,,,,,,,2.15,,PRUNED,0
11,GP,0.074781224,06:57.9,07:00.1,0 days 00:00:02.262927,,LR,,NONE,,STAT,,,,,0.87266339,,,0.8,,,,,,,,1.36,,PRUNED,0
12,GP,0.121930271,07:00.1,09:38.6,0 days 00:02:38.489248,,RF,,WPD,,STAT,,,,,,,,0.7,510,112,,0.55,coif1,,,152.27,,PRUNED,0
13,GP,0.149827888,09:38.6,13:16.4,0 days 00:03:37.766196,,KNN,,WPD,,STAT,,euclidean,12,,,,,0.8,,,,0.8,coif1,,,215.71,,PRUNED,0
14,GP,0.26733833,13:16.4,18:04.8,0 days 00:04:48.338970,0.002918108,SVM,,WPD,,COV,,,,,,,,0.95,,,linear,0.5,coif1,,,264.65,,PRUNED,0
15,GP,0.040438913,18:04.8,20:46.8,0 days 00:02:42.025554,0.000254394,SVM,,EMD,0.1,STAT,,,,,,,,0.65,,,linear,,,,,159.43,,PRUNED,0
16,GP,0.20597405,20:46.8,20:48.0,0 days 00:00:01.145607,,RF,,NONE,,FRAC,12,,,,,,,0.55,310,12,,,,,,0.44,,PRUNED,0
17,GP,-0.011114483,20:48.0,23:45.9,0 days 00:02:57.953825,0.002312648,SVM,,NONE,,FRAC,3,,,,,,,0.8,,,sigmoid,,,,,100.01,,PRUNED,0
18,GP,0,23:45.9,28:55.8,0 days 00:05:09.838051,,MLP,,EMD,0.2,WAVE,,,,0.081810952,,8,,0.55,,,,,,,,307.87,,PRUNED,0
19,GP,0,28:55.8,33:43.5,0 days 00:04:47.703956,,MLP,9,EMD,1,ENT,,,,0.039154614,,2,5,0.6,,,,,,,,285.06,,PRUNED,0
20,GP,0.92855,33:43.5,33:50.5,0 days 00:00:07.037798,,KNN,,NONE,,WAVE,,euclidean,1,,,,,0.95,,,,,,113907.4,4.88,1.81,0.032681952,COMPLETE,0
21,GP,0.51721,33:50.6,33:54.4,0 days 00:00:03.864696,,RF,,NONE,,WAVE,,,,,,,,0.7,210,22,,,,108923.9,2.29,1.4,0.034510384,COMPLETE,0
22,GP,0.062778537,33:54.4,38:47.0,0 days 00:04:52.533807,,LR,7,WPD,,ENT,,,,,0.783256115,,5,0.5,,,,0.7,coif1,,,292.09,,PRUNED,0
23,GP,0.048367339,38:47.0,40:32.2,0 days 00:01:45.262238,,MLP,,NONE,,FRAC,11,,,0.096387893,,4,,0.95,,,,,,,,102.77,,PRUNED,0
24,GP,0.278414447,40:32.3,43:31.2,0 days 00:02:58.906157,,RF,,WPD,,FRAC,38,,,,,,,0.7,910,92,,0.9,coif1,,,176.95,,PRUNED,0
25,GP,0.092719665,43:31.2,43:36.0,0 days 00:00:04.821876,,LR,,NONE,,STAT,,,,,0.546930213,,,1,,,,,,,,0.89,,PRUNED,0
26,GP,0.30635,43:36.0,43:45.2,0 days 00:00:09.228626,,LR,,NONE,,COV,,,,,0.333574115,,,0.9,,,,,,110605.86,6.6,2.28,0.02292037,COMPLETE,0
27,GP,0.72918,43:45.3,43:56.3,0 days 00:00:11.073281,,KNN,,NONE,,WAVE,,euclidean,19,,,,,0.75,,,,,,108928.64,3.48,1.32,6.124969254,COMPLETE,0
28,GP,0.81612,43:56.3,44:05.8,0 days 00:00:09.503960,,KNN,,NONE,,WAVE,,minkowski,9,,,,,1,,,,,,109214.21,8.05,0.94,0.232272873,COMPLETE,0
29,GP,0.8177,44:05.9,44:15.8,0 days 00:00:09.912791,,KNN,,NONE,,WAVE,,manhattan,14,,,,,0.9,,,,,,108960.97,8.05,1.35,0.254551182,COMPLETE,0
30,GP,0.83196,44:15.8,50:20.9,0 days 00:06:05.124127,,KNN,,EMD,0.3,WAVE,,manhattan,7,,,,,1,,,,,,109523.42,67.85,296.75,0.247447748,COMPLETE,0
31,GP,0.91576,50:20.9,56:39.3,0 days 00:06:18.348485,,KNN,,WPD,,WAVE,,euclidean,1,,,,,1,,,,0.05,sym9,110356.47,9.51,368.31,0.243353386,COMPLETE,0
32,GP,0.76976,56:39.3,01:48.0,0 days 00:05:08.720006,,KNN,,WPD,,WAVE,,euclidean,7,,,,,1,,,,0.95,coif1,109528,9.62,298.58,0.253726988,COMPLETE,0
33,GP,0.125631989,01:48.0,01:52.6,0 days 00:00:04.564464,,KNN,,NONE,,STAT,,euclidean,1,,,,,1,,,,,,,,0.78,,PRUNED,0
34,GP,0.127669424,01:52.6,01:56.4,0 days 00:00:03.776061,,KNN,,NONE,,STAT,,minkowski,20,,,,,1,,,,,,,,0.78,,PRUNED,0
35,GP,0.173848504,01:56.4,02:19.8,0 days 00:00:23.424910,,KNN,,NONE,,STAT,,manhattan,11,,,,,1,,,,,,,,0.79,,PRUNED,0
36,GP,0.172702448,02:19.8,02:43.3,0 days 00:00:23.449915,,KNN,,NONE,,STAT,,manhattan,9,,,,,1,,,,,,,,0.8,,PRUNED,0
37,GP,0.134573076,02:43.3,02:47.2,0 days 00:00:03.888196,,KNN,,NONE,,STAT,,minkowski,5,,,,,1,,,,,,,,0.8,,PRUNED,0
38,GP,0.17075067,02:47.2,03:11.1,0 days 00:00:23.942668,,KNN,,NONE,,STAT,,manhattan,13,,,,,1,,,,,,,,0.78,,PRUNED,0
39,GP,0.131908392,03:11.1,03:15.2,0 days 00:00:04.008233,,KNN,,NONE,,STAT,,minkowski,11,,,,,1,,,,,,,,0.78,,PRUNED,0
40,GP,0.132062094,03:15.2,03:20.0,0 days 00:00:04.836465,,KNN,,NONE,,STAT,,euclidean,17,,,,,1,,,,,,,,0.78,,PRUNED,0
41,GP,0.168535224,03:20.0,03:43.6,0 days 00:00:23.557131,,KNN,,NONE,,STAT,,manhattan,4,,,,,1,,,,,,,,0.82,,PRUNED,0
42,GP,0.129505165,03:43.6,03:48.3,0 days 00:00:04.689787,,KNN,,NONE,,STAT,,minkowski,4,,,,,1,,,,,,,,0.78,,PRUNED,0
43,GP,0.129505165,03:48.3,03:52.7,0 days 00:00:04.455107,,KNN,,NONE,,STAT,,euclidean,4,,,,,1,,,,,,,,0.77,,PRUNED,0
44,GP,0.13213409,03:52.8,03:57.5,0 days 00:00:04.761640,,KNN,,NONE,,STAT,,euclidean,14,,,,,1,,,,,,,,0.8,,PRUNED,0
45,GP,0.113096244,03:57.5,04:02.2,0 days 00:00:04.720814,,KNN,,NONE,,STAT,,euclidean,2,,,,,1,,,,,,,,0.79,,PRUNED,0
46,GP,0.13213409,04:02.3,04:06.2,0 days 00:00:03.943055,,KNN,,NONE,,STAT,,minkowski,14,,,,,1,,,,,,,,0.79,,PRUNED,0
47,GP,0.129466898,04:06.2,04:10.2,0 days 00:00:03.939840,,KNN,,NONE,,STAT,,minkowski,8,,,,,1,,,,,,,,0.78,,PRUNED,0
48,GP,0.168535224,04:10.2,04:33.7,0 days 00:00:23.576595,,KNN,,NONE,,STAT,,manhattan,4,,,,,1,,,,,,,,0.78,,PRUNED,0
49,GP,0.131627327,04:33.8,04:38.6,0 days 00:00:04.876323,,KNN,,NONE,,STAT,,euclidean,13,,,,,1,,,,,,,,0.78,,PRUNED,0
50,GP,0.173848504,04:38.6,05:02.2,0 days 00:00:23.527636,,KNN,,NONE,,STAT,,manhattan,11,,,,,1,,,,,,,,0.78,,PRUNED,0
51,GP,0.127669424,05:02.2,05:06.2,0 days 00:00:04.026519,,KNN,,NONE,,STAT,,minkowski,20,,,,,1,,,,,,,,0.82,,PRUNED,0
52,GP,0.132913219,05:06.2,05:10.7,0 days 00:00:04.489721,,KNN,,NONE,,STAT,,minkowski,12,,,,,1,,,,,,,,1.21,,PRUNED,0
53,GP,0.129466898,05:10.7,05:14.9,0 days 00:00:04.135961,,KNN,,NONE,,STAT,,minkowski,8,,,,,1,,,,,,,,0.78,,PRUNED,0
54,GP,0.127669424,05:14.9,05:19.6,0 days 00:00:04.745621,,KNN,,NONE,,STAT,,euclidean,20,,,,,1,,,,,,,,0.78,,PRUNED,0
55,GP,0.129709184,05:19.6,05:23.6,0 days 00:00:03.915238,,KNN,,NONE,,STAT,,minkowski,7,,,,,1,,,,,,,,0.79,,PRUNED,0
56,GP,0.138155,05:23.6,05:27.5,0 days 00:00:03.895379,,KNN,,NONE,,STAT,,minkowski,9,,,,,1,,,,,,,,0.81,,PRUNED,0
57,GP,0.119519587,05:27.5,05:31.5,0 days 00:00:04.076333,,KNN,,NONE,,STAT,,minkowski,3,,,,,1,,,,,,,,1.12,,PRUNED,0
58,GP,0.16761418,05:31.6,05:56.0,0 days 00:00:24.392223,,KNN,,NONE,,STAT,,manhattan,17,,,,,1,,,,,,,,0.8,,PRUNED,0
59,GP,0.174916926,05:56.0,06:19.4,0 days 00:00:23.458165,,KNN,,NONE,,STAT,,manhattan,8,,,,,1,,,,,,,,0.77,,PRUNED,0
60,GP,0.128453467,06:19.4,06:23.3,0 days 00:00:03.830633,,KNN,,NONE,,STAT,,minkowski,18,,,,,1,,,,,,,,0.79,,PRUNED,0
61,GP,0.166394004,06:23.3,06:46.8,0 days 00:00:23.565307,,KNN,,NONE,,STAT,,manhattan,5,,,,,1,,,,,,,,0.77,,PRUNED,0
62,GP,0.132016874,06:46.9,06:50.9,0 days 00:00:04.091905,,KNN,,NONE,,STAT,,minkowski,10,,,,,1,,,,,,,,0.99,,PRUNED,0
63,GP,0.138155,06:51.0,06:55.8,0 days 00:00:04.811764,,KNN,,NONE,,STAT,,euclidean,9,,,,,1,,,,,,,,0.82,,PRUNED,0
64,GP,0.172702448,06:55.8,07:19.3,0 days 00:00:23.532075,,KNN,,NONE,,STAT,,manhattan,9,,,,,1,,,,,,,,0.79,,PRUNED,0
65,GP,0.129325791,07:19.3,07:23.9,0 days 00:00:04.555507,,KNN,,NONE,,STAT,,euclidean,15,,,,,1,,,,,,,,0.77,,PRUNED,0
66,GP,0.17075067,07:23.9,07:47.7,0 days 00:00:23.792942,,KNN,,NONE,,STAT,,manhattan,13,,,,,1,,,,,,,,1.15,,PRUNED,0
67,GP,0.129325791,07:47.7,07:52.6,0 days 00:00:04.943152,,KNN,,NONE,,STAT,,euclidean,15,,,,,1,,,,,,,,0.77,,PRUNED,0
68,GP,0.138155,07:52.7,07:56.9,0 days 00:00:04.212846,,KNN,,NONE,,STAT,,minkowski,9,,,,,1,,,,,,,,0.79,,PRUNED,0
69,GP,0.163071533,07:56.9,08:20.3,0 days 00:00:23.374813,,KNN,,NONE,,STAT,,manhattan,3,,,,,1,,,,,,,,0.79,,PRUNED,0
70,GP,0.166195331,08:20.3,08:43.9,0 days 00:00:23.648989,,KNN,,NONE,,STAT,,manhattan,20,,,,,1,,,,,,,,0.77,,PRUNED,0
71,GP,0.173848504,08:43.9,09:07.5,0 days 00:00:23.543408,,KNN,,NONE,,STAT,,manhattan,11,,,,,1,,,,,,,,0.78,,PRUNED,0
72,GP,0.129505165,09:07.5,09:11.2,0 days 00:00:03.763357,,KNN,,NONE,,STAT,,minkowski,4,,,,,1,,,,,,,,0.78,,PRUNED,0
73,GP,0.129466898,09:11.3,09:15.8,0 days 00:00:04.576937,,KNN,,NONE,,STAT,,euclidean,8,,,,,1,,,,,,,,0.78,,PRUNED,0
74,GP,0.166394004,09:15.8,09:39.3,0 days 00:00:23.428723,,KNN,,NONE,,STAT,,manhattan,5,,,,,1,,,,,,,,0.8,,PRUNED,0
75,GP,0.113096244,09:39.3,09:44.0,0 days 00:00:04.708855,,KNN,,NONE,,STAT,,euclidean,2,,,,,1,,,,,,,,1.06,,PRUNED,0
76,GP,0.129078431,09:44.0,09:49.2,0 days 00:00:05.154241,,KNN,,NONE,,STAT,,euclidean,16,,,,,1,,,,,,,,0.8,,PRUNED,0
77,GP,0.138155,09:49.2,09:53.1,0 days 00:00:03.902864,,KNN,,NONE,,STAT,,minkowski,9,,,,,1,,,,,,,,0.81,,PRUNED,0
78,GP,0.129078431,09:53.1,09:57.8,0 days 00:00:04.743200,,KNN,,NONE,,STAT,,euclidean,16,,,,,1,,,,,,,,0.79,,PRUNED,0
79,GP,0.129466898,09:57.9,10:01.8,0 days 00:00:03.905408,,KNN,,NONE,,STAT,,minkowski,8,,,,,1,,,,,,,,0.8,,PRUNED,0
80,GP,0.169985436,10:01.8,10:25.5,0 days 00:00:23.703099,,KNN,,NONE,,STAT,,manhattan,16,,,,,1,,,,,,,,0.8,,PRUNED,0
81,GP,0.129466898,10:25.5,10:29.5,0 days 00:00:03.961555,,KNN,,NONE,,STAT,,minkowski,8,,,,,1,,,,,,,,0.8,,PRUNED,0
82,GP,0.127936414,10:29.5,10:34.1,0 days 00:00:04.617707,,KNN,,NONE,,STAT,,euclidean,6,,,,,1,,,,,,,,0.8,,PRUNED,0
83,GP,0.125631989,10:34.1,10:38.8,0 days 00:00:04.678546,,KNN,,NONE,,STAT,,euclidean,1,,,,,1,,,,,,,,0.81,,PRUNED,0
84,GP,0.17075067,10:38.8,11:02.2,0 days 00:00:23.378380,,KNN,,NONE,,STAT,,manhattan,13,,,,,1,,,,,,,,0.8,,PRUNED,0
85,GP,0.127669424,11:02.2,11:06.2,0 days 00:00:04.031774,,KNN,,NONE,,STAT,,minkowski,20,,,,,1,,,,,,,,0.77,,PRUNED,0
86,GP,0.129192351,11:06.2,11:10.1,0 days 00:00:03.898358,,KNN,,NONE,,STAT,,minkowski,19,,,,,1,,,,,,,,0.78,,PRUNED,0
87,GP,0.129466898,11:10.1,11:14.0,0 days 00:00:03.887688,,KNN,,NONE,,STAT,,minkowski,8,,,,,1,,,,,,,,0.82,,PRUNED,0
88,GP,0.128453467,11:14.0,11:18.8,0 days 00:00:04.813970,,KNN,,NONE,,STAT,,euclidean,18,,,,,1,,,,,,,,0.78,,PRUNED,0
89,GP,0.164493716,11:18.9,11:42.2,0 days 00:00:23.343154,,KNN,,NONE,,STAT,,manhattan,18,,,,,1,,,,,,,,0.78,,PRUNED,0
90,GP,0.127669424,11:42.2,11:47.4,0 days 00:00:05.228500,,KNN,,NONE,,STAT,,euclidean,20,,,,,1,,,,,,,,0.78,,PRUNED,0
91,GP,0.166394004,11:47.5,12:10.8,0 days 00:00:23.348331,,KNN,,NONE,,STAT,,manhattan,5,,,,,1,,,,,,,,0.78,,PRUNED,0
92,GP,0.132016874,12:10.8,12:14.5,0 days 00:00:03.673596,,KNN,,NONE,,STAT,,minkowski,10,,,,,1,,,,,,,,0.79,,PRUNED,0
93,GP,0.163071533,12:14.5,12:37.8,0 days 00:00:23.323683,,KNN,,NONE,,STAT,,manhattan,3,,,,,1,,,,,,,,0.8,,PRUNED,0
94,GP,0.163071533,12:37.8,13:01.4,0 days 00:00:23.507049,,KNN,,NONE,,STAT,,manhattan,3,,,,,1,,,,,,,,0.78,,PRUNED,0
95,GP,0.172702448,13:01.4,13:24.7,0 days 00:00:23.305232,,KNN,,NONE,,STAT,,manhattan,9,,,,,1,,,,,,,,0.79,,PRUNED,0
96,GP,0.176435877,13:24.7,13:48.0,0 days 00:00:23.322608,,KNN,,NONE,,STAT,,manhattan,12,,,,,1,,,,,,,,0.77,,PRUNED,0
97,GP,0.129466898,13:48.0,13:51.8,0 days 00:00:03.808206,,KNN,,NONE,,STAT,,minkowski,8,,,,,1,,,,,,,,0.78,,PRUNED,0
98,GP,0.125631989,13:51.8,13:56.0,0 days 00:00:04.196149,,KNN,,NONE,,STAT,,euclidean,1,,,,,1,,,,,,,,0.76,,PRUNED,0
99,GP,0.16761418,13:56.0,14:19.7,0 days 00:00:23.700009,,KNN,,NONE,,STAT,,manhattan,17,,,,,1,,,,,,,,1.13,,PRUNED,0
100,GP,0.128453467,14:19.8,14:24.1,0 days 00:00:04.333877,,KNN,,NONE,,STAT,,euclidean,18,,,,,1,,,,,,,,0.8,,PRUNED,0
101,GP,0.127936414,14:24.1,14:29.1,0 days 00:00:05.019653,,KNN,,NONE,,STAT,,euclidean,6,,,,,1,,,,,,,,0.77,,PRUNED,0
102,GP,0.168535224,14:29.1,14:53.1,0 days 00:00:23.965230,,KNN,,NONE,,STAT,,manhattan,4,,,,,1,,,,,,,,0.79,,PRUNED,0
103,GP,0.17583688,14:53.1,15:16.7,0 days 00:00:23.628320,,KNN,,NONE,,STAT,,manhattan,10,,,,,1,,,,,,,,0.79,,PRUNED,0
104,GP,0.134573076,15:16.8,15:21.5,0 days 00:00:04.706871,,KNN,,NONE,,STAT,,euclidean,5,,,,,1,,,,,,,,0.78,,PRUNED,0
105,GP,0.16761418,15:21.5,15:45.0,0 days 00:00:23.507567,,KNN,,NONE,,STAT,,manhattan,17,,,,,1,,,,,,,,0.77,,PRUNED,0
106,GP,0.173028913,15:45.0,16:08.5,0 days 00:00:23.549120,,KNN,,NONE,,STAT,,manhattan,15,,,,,1,,,,,,,,0.77,,PRUNED,0
107,GP,0.129192351,16:08.6,16:12.6,0 days 00:00:04.011609,,KNN,,NONE,,STAT,,minkowski,19,,,,,1,,,,,,,,0.78,,PRUNED,0
108,GP,0.138155,16:12.6,16:16.6,0 days 00:00:03.994300,,KNN,,NONE,,STAT,,minkowski,9,,,,,1,,,,,,,,0.79,,PRUNED,0
109,GP,0.132016874,16:16.6,16:21.4,0 days 00:00:04.779756,,KNN,,NONE,,STAT,,euclidean,10,,,,,1,,,,,,,,0.79,,PRUNED,0
110,GP,0.174916926,16:21.4,16:45.0,0 days 00:00:23.605945,,KNN,,NONE,,STAT,,manhattan,8,,,,,1,,,,,,,,0.79,,PRUNED,0
111,GP,0.160382635,16:45.0,17:08.6,0 days 00:00:23.644615,,KNN,,NONE,,STAT,,manhattan,1,,,,,1,,,,,,,,0.78,,PRUNED,0
112,GP,0.129505165,17:08.7,17:13.6,0 days 00:00:04.942938,,KNN,,NONE,,STAT,,euclidean,4,,,,,1,,,,,,,,0.8,,PRUNED,0
113,GP,0.129192351,17:13.6,17:18.6,0 days 00:00:05.029593,,KNN,,NONE,,STAT,,euclidean,19,,,,,1,,,,,,,,0.77,,PRUNED,0
114,GP,0.131627327,17:18.7,17:23.7,0 days 00:00:05.028011,,KNN,,NONE,,STAT,,euclidean,13,,,,,1,,,,,,,,0.79,,PRUNED,0
115,GP,0.164493716,17:23.7,17:47.2,0 days 00:00:23.550197,,KNN,,NONE,,STAT,,manhattan,18,,,,,1,,,,,,,,0.79,,PRUNED,0
116,GP,0.131908392,17:47.3,17:51.3,0 days 00:00:04.003748,,KNN,,NONE,,STAT,,minkowski,11,,,,,1,,,,,,,,0.79,,PRUNED,0
117,GP,0.172702448,17:51.3,18:14.7,0 days 00:00:23.457501,,KNN,,NONE,,STAT,,manhattan,9,,,,,1,,,,,,,,0.78,,PRUNED,0
118,GP,0.129325791,18:14.7,18:18.8,0 days 00:00:04.084229,,KNN,,NONE,,STAT,,minkowski,15,,,,,1,,,,,,,,0.78,,PRUNED,0
119,GP,0.169985436,18:18.8,18:42.3,0 days 00:00:23.489282,,KNN,,NONE,,STAT,,manhattan,16,,,,,1,,,,,,,,0.8,,PRUNED,0
120,GP,0.119519587,18:42.3,18:47.3,0 days 00:00:04.964076,,KNN,,NONE,,STAT,,euclidean,3,,,,,1,,,,,,,,0.77,,PRUNED,0
121,GP,0.172702448,18:47.3,19:10.9,0 days 00:00:23.569458,,KNN,,NONE,,STAT,,manhattan,9,,,,,1,,,,,,,,0.81,,PRUNED,0
122,GP,0.128453467,19:10.9,19:15.8,0 days 00:00:04.852488,,KNN,,NONE,,STAT,,euclidean,18,,,,,1,,,,,,,,0.79,,PRUNED,0
123,GP,0.132062094,19:15.8,19:21.5,0 days 00:00:05.765433,,KNN,,NONE,,STAT,,euclidean,17,,,,,1,,,,,,,,1.62,,PRUNED,0
124,GP,0.128453467,19:21.5,19:26.4,0 days 00:00:04.882000,,KNN,,NONE,,STAT,,euclidean,18,,,,,1,,,,,,,,0.78,,PRUNED,0
125,GP,0.168535224,19:26.4,19:50.0,0 days 00:00:23.608440,,KNN,,NONE,,STAT,,manhattan,4,,,,,1,,,,,,,,0.78,,PRUNED,0
126,GP,0.166195331,19:50.1,20:13.5,0 days 00:00:23.471347,,KNN,,NONE,,STAT,,manhattan,20,,,,,1,,,,,,,,0.8,,PRUNED,0
127,GP,0.174916926,20:13.5,20:37.2,0 days 00:00:23.621965,,KNN,,NONE,,STAT,,manhattan,8,,,,,1,,,,,,,,0.77,,PRUNED,0
128,GP,0.13213409,20:37.2,20:41.2,0 days 00:00:04.034783,,KNN,,NONE,,STAT,,minkowski,14,,,,,1,,,,,,,,0.77,,PRUNED,0
129,GP,0.132913219,20:41.2,20:46.2,0 days 00:00:04.986855,,KNN,,NONE,,STAT,,euclidean,12,,,,,1,,,,,,,,0.8,,PRUNED,0
130,GP,0.169985436,20:46.2,21:09.7,0 days 00:00:23.521188,,KNN,,NONE,,STAT,,manhattan,16,,,,,1,,,,,,,,0.79,,PRUNED,0
131,GP,0.129709184,21:09.8,21:13.8,0 days 00:00:04.050294,,KNN,,NONE,,STAT,,minkowski,7,,,,,1,,,,,,,,0.79,,PRUNED,0
132,GP,0.127936414,21:13.8,21:17.7,0 days 00:00:03.898650,,KNN,,NONE,,STAT,,minkowski,6,,,,,1,,,,,,,,0.8,,PRUNED,0
133,GP,0.119519587,21:17.7,21:21.7,0 days 00:00:03.955548,,KNN,,NONE,,STAT,,minkowski,3,,,,,1,,,,,,,,0.78,,PRUNED,0
134,GP,0.174916926,21:21.7,21:45.3,0 days 00:00:23.585264,,KNN,,NONE,,STAT,,manhattan,8,,,,,1,,,,,,,,0.79,,PRUNED,0
135,GP,0.129325791,21:45.3,21:49.3,0 days 00:00:03.956180,,KNN,,NONE,,STAT,,minkowski,15,,,,,1,,,,,,,,0.78,,PRUNED,0
136,GP,0.129505165,21:49.3,21:53.3,0 days 00:00:03.982041,,KNN,,NONE,,STAT,,minkowski,4,,,,,1,,,,,,,,0.79,,PRUNED,0
137,GP,0.132016874,21:53.3,21:57.2,0 days 00:00:03.909225,,KNN,,NONE,,STAT,,minkowski,10,,,,,1,,,,,,,,0.81,,PRUNED,0
138,GP,0.134573076,21:57.2,22:02.0,0 days 00:00:04.838022,,KNN,,NONE,,STAT,,euclidean,5,,,,,1,,,,,,,,0.79,,PRUNED,0
139,GP,0.129709184,22:02.0,22:05.9,0 days 00:00:03.887865,,KNN,,NONE,,STAT,,minkowski,7,,,,,1,,,,,,,,0.78,,PRUNED,0
140,GP,0.113096244,22:05.9,22:10.6,0 days 00:00:04.659101,,KNN,,NONE,,STAT,,euclidean,2,,,,,1,,,,,,,,0.82,,PRUNED,0
141,GP,0.166027576,22:10.6,22:34.5,0 days 00:00:23.844769,,KNN,,NONE,,STAT,,manhattan,19,,,,,1,,,,,,,,0.78,,PRUNED,0
142,GP,0.131908392,22:34.5,22:38.7,0 days 00:00:04.239208,,KNN,,NONE,,STAT,,minkowski,11,,,,,1,,,,,,,,0.78,,PRUNED,0
143,GP,0.129192351,22:38.7,22:43.7,0 days 00:00:05.016411,,KNN,,NONE,,STAT,,euclidean,19,,,,,1,,,,,,,,0.8,,PRUNED,0
144,GP,0.166027576,22:43.7,23:07.3,0 days 00:00:23.586132,,KNN,,NONE,,STAT,,manhattan,19,,,,,1,,,,,,,,0.79,,PRUNED,0
145,GP,0.134573076,23:07.3,23:12.1,0 days 00:00:04.791379,,KNN,,NONE,,STAT,,euclidean,5,,,,,1,,,,,,,,0.77,,PRUNED,0
146,GP,0.166394004,23:12.2,23:35.6,0 days 00:00:23.474174,,KNN,,NONE,,STAT,,manhattan,5,,,,,1,,,,,,,,0.78,,PRUNED,0
147,GP,0.131908392,23:35.6,23:40.4,0 days 00:00:04.800216,,KNN,,NONE,,STAT,,euclidean,11,,,,,1,,,,,,,,0.78,,PRUNED,0
148,GP,0.132913219,23:40.5,23:44.9,0 days 00:00:04.451615,,KNN,,NONE,,STAT,,minkowski,12,,,,,1,,,,,,,,0.79,,PRUNED,0
149,GP,0.125631989,23:44.9,23:49.6,0 days 00:00:04.676088,,KNN,,NONE,,STAT,,euclidean,1,,,,,1,,,,,,,,0.81,,PRUNED,0
150,GP,0.134573076,23:49.6,23:54.4,0 days 00:00:04.781686,,KNN,,NONE,,STAT,,euclidean,5,,,,,1,,,,,,,,0.8,,PRUNED,0
